step,time_s,satellite,az_deg,el_deg,boresight_lat_deg,boresight_lon_deg,corner1_lat_deg,corner1_lon_deg,corner2_lat_deg,corner2_lon_deg,corner3_lat_deg,corner3_lon_deg,corner4_lat_deg,corner4_lon_deg,targets_hit
1,60,99,-35.3214,-16.9215,12.6384,-103.579,12.5868,-104.472,12.0286,-103.455,12.6648,-102.817,13.2975,-103.746,1
1,60,100,-37.6024,9.58424,64.3312,-96.0169,63.8995,-97.401,63.8618,-94.721,64.7195,-94.7718,64.8696,-97.5717,2
1,60,102,-29.0972,-22.056,47.0967,88.6026,47.7307,89.3449,47.4636,87.9452,46.5589,87.9524,46.738,89.3119,2
1,60,106,36.3779,-1.40938,-80.8541,-85.936,-81.2966,-89.1198,-81.2329,-81.6614,-80.3279,-82.6636,-80.4809,-89.3902,2
1,60,107,-7.5194,18.9446,-42.9596,-95.953,-43.2928,-96.4673,-43.3704,-95.5198,-42.6008,-95.4504,-42.5074,-96.3892,1
1,60,110,26.7462,-16.5037,0.248303,-71.5389,0.218627,-72.0507,-0.403201,-71.4886,0.257247,-71.0015,0.82539,-71.5973,2
1,60,112,-23.5697,-6.91898,52.0342,-9.5145,52.2777,-10.3361,51.5768,-9.81072,51.801,-8.77112,52.5204,-9.20809,1
1,60,113,34.6715,-10.2361,45.1982,45.2413,45.7588,45.0558,44.9012,44.2953,44.5764,45.4173,45.4578,46.0697,2
1,60,114,-35.4732,-15.2363,28.5676,85.9117,29.3612,85.9611,28.5072,85.2536,27.8878,85.8556,28.6563,86.6302,1
1,60,115,16.4237,-23.2229,-2.04437,105.25,-1.54948,105.297,-1.88417,104.67,-2.53072,105.178,-2.16891,105.777,1
1,60,116,-38.6144,11.9197,-28.6633,136.013,-27.9775,136.171,-28.7212,135.203,-29.2777,135.894,-28.5997,136.965,1
1,60,118,34.8792,12.8626,-49.9395,-127.549,-49.7345,-128.515,-50.5685,-127.641,-50.1548,-126.417,-49.3684,-127.436,1
1,60,120,18.5876,-21.0521,-52.6615,-61.5025,-53.0124,-62.2504,-53.2616,-60.8974,-52.3279,-60.7355,-52.1311,-62.0609,1
1,60,121,29.785,-8.08006,-15.7397,-55.1349,-16.0812,-55.6712,-16.296,-54.6228,-15.3805,-54.5475,-15.2462,-55.5946,1
1,60,122,-26.2484,18.769,23.4966,-56.8988,23.1556,-57.4637,22.9453,-56.4525,23.8463,-56.3713,24.1337,-57.3919,1
1,60,123,-5.00803,22.3652,59.0884,-47.5255,58.7551,-48.3759,58.5942,-46.987,59.4515,-46.6509,59.629,-48.0785,1
1,60,124,37.868,-9.36737,79.6339,45.7771,80.2974,44.1807,79.0525,41.8114,78.8702,47.238,80.0939,49.4952,1
1,60,125,-35.255,-7.07824,51.553,121.972,52.1539,122.931,51.9065,121.027,51.0258,121.151,51.164,123.022,2
1,60,127,-11.5605,-18.0583,-19.3683,126.62,-18.8531,126.977,-19.0122,126.176,-19.8348,126.272,-19.7028,127.076,2
1,60,129,37.8729,14.2151,-84.6458,-75.4059,-84.9274,-84.12,-85.2337,-69.3019,-84.1591,-66.4916,-84.0618,-79.5665,1
1,60,132,11.1315,-18.82,-53.5473,-110.379,-53.2892,-111.181,-54.0382,-110.983,-53.8159,-109.597,-53.0801,-109.858,1
1,60,133,30.2914,18.7546,-32.9522,-61.8049,-33.0174,-62.6679,-33.5885,-61.6432,-32.8486,-60.8132,-32.3462,-61.919,2
1,60,134,32.6772,6.24371,-5.85657,-38.7392,-5.91827,-39.4191,-6.52951,-38.5281,-5.7815,-37.972,-5.24221,-38.919,1
1,60,135,39.662,7.72282,22.0406,-15.2091,22.0764,-16.0841,21.2256,-14.96,21.9974,-14.179,22.7583,-15.4104,1
1,60,136,27.2055,14.7908,46.1624,18.7705,46.3643,17.8651,45.5574,18.584,45.9411,19.7895,46.73,18.9825,2
1,60,137,-21.9889,-17.4818,54.5833,70.1407,55.1551,69.4577,54.2841,69.3228,54.0576,70.7141,54.9056,70.9702,2
1,60,138,17.6619,-4.89597,31.545,112.108,32.0785,112.127,31.5378,111.428,30.9894,112.082,31.5523,112.748,3
1,60,144,32.9565,-1.46071,-78.6095,-24.3694,-78.9689,-27.2439,-79.1186,-21.4842,-78.1836,-21.3609,-78.1318,-26.7268,2
1,60,145,-36.0935,-0.584805,-41.8654,-29.7176,-42.2477,-30.6861,-42.3827,-29.0573,-41.5188,-28.8775,-41.2789,-30.4595,1
1,60,147,-33.9554,11.2402,30.9749,-22.2523,30.5911,-22.9657,30.446,-21.6545,31.3383,-21.6107,31.5877,-22.9389,1
1,60,148,-29.1711,-21.4443,63.1732,-18.7838,62.5336,-20.0653,62.7401,-17.8087,63.6999,-17.5984,63.5904,-19.8924,2
1,60,149,23.9364,12.2145,75.6133,132.319,76.2046,133.094,75.7307,129.94,74.9534,131.578,75.4628,134.532,1
1,60,150,36.7876,5.23332,-18.7967,-15.8411,-18.727,-16.5762,-19.5302,-15.7038,-18.8709,-14.9956,-18.1435,-15.9502,1
1,60,151,-29.1821,-5.92615,10.7916,3.90377,10.8065,3.22319,10.222,3.97152,10.7731,4.51656,11.4079,3.8196,3
1,60,152,20.7304,6.61264,31.8998,37.4877,32.0116,36.868,31.3606,37.4016,31.7814,38.1555,32.4128,37.5806,1
1,60,153,-23.1394,14.3278,48.4189,81.7189,48.8155,81.1326,47.9856,81.133,48.0477,82.294,48.8856,82.3949,1
1,60,154,32.3381,0.981481,35.647,126.609,36.2526,126.445,35.3675,125.845,34.9714,126.786,35.8906,127.304,1
1,60,155,-38.8838,7.87458,18.7914,164.633,19.5543,164.811,18.7222,163.841,18.1158,164.495,18.8628,165.56,1
1,60,156,32.4244,15.1344,-12.6425,-174.849,-11.9517,-174.838,-12.742,-175.502,-13.4379,-174.845,-12.5728,-174.24,1
1,60,157,-21.5179,-12.397,-30.8403,-144.171,-30.2384,-144.323,-30.9568,-144.767,-31.3918,-144.043,-30.701,-143.559,1
1,60,158,33.6832,-17.7148,-49.2984,-103.44,-48.7625,-103.888,-49.7796,-104.525,-49.8906,-102.989,-48.8649,-102.541,1
1,60,160,-38.4658,-5.14838,-43.3828,-69.0035,-42.7516,-69.7994,-43.9807,-69.5014,-43.9231,-68.3057,-42.6928,-68.4655,1
1,60,162,-29.9852,17.3876,-6.4755,5.4225,-6.40033,4.80063,-7.15877,5.42261,-6.51874,6.0109,-5.6922,5.44094,1
1,60,163,22.3741,3.19729,15.298,32.847,15.3179,32.2804,14.729,32.8804,15.2768,33.4567,15.834,32.8206,2
1,60,164,27.8604,0.889091,36.8219,65.0534,37.0222,64.369,36.205,64.893,36.5971,65.7966,37.3873,65.207,2
1,60,165,-28.4688,22.4032,49.8059,116.32,50.3343,115.851,49.424,115.404,49.3141,116.809,50.2175,117.42,1
1,60,166,29.3369,-24.8102,33.1936,152.65,33.7853,152.543,33.1215,151.611,32.5758,152.707,33.2724,153.534,1
1,60,168,37.7426,-3.6363,-18.978,-152.129,-18.2991,-151.998,-19.0542,-153,-19.7472,-152.29,-18.9089,-151.373,1
1,60,169,19.5467,-19.0514,-39.6779,-119.874,-39.1548,-120.028,-39.7661,-120.716,-40.2127,-119.747,-39.5757,-119.12,1
1,60,170,-37.819,-15.128,-45.3124,27.4858,-45.9249,26.439,-45.7275,28.2499,-44.7987,28.3635,-44.8702,26.62,1
1,60,171,-32.4422,-0.665868,-7.75598,30.098,-8.19729,29.5393,-8.15943,30.588,-7.35742,30.5967,-7.3104,29.5515,2
1,60,172,-26.722,-6.77333,27.6003,30.6227,27.1383,30.0976,27.2412,31.116,28.0141,31.1069,27.9747,30.0826,2
1,60,173,-29.2704,-9.75803,63.1749,27.4931,62.632,26.4867,62.845,28.5554,63.6477,28.4368,63.5074,26.3033,1
1,60,174,39.0102,-6.77564,79.5497,-171.414,80.1496,-169.26,79.7442,-176.286,78.8597,-173.664,79.3299,-167.403,1
1,60,175,-32.6011,10.8081,42.488,-142.4,42.8503,-141.633,42.9746,-143.05,42.1366,-143.083,41.9217,-141.682,1
1,60,176,37.6306,-16.056,9.54649,-150.681,9.92981,-150.118,10.2183,-151.379,9.14855,-151.324,8.99012,-150.085,1
1,60,177,21.4789,17.9398,-30.0316,-148.794,-29.5887,-148.322,-29.6587,-149.272,-30.5349,-149.309,-30.4117,-148.342,1
1,60,179,37.8893,10.452,-77.9094,51.7887,-78.5634,49.8071,-78.0786,55.3911,-77.1231,53.8175,-77.7013,48.706,1
1,60,180,37.5207,-4.93716,-39.9968,33.6099,-40.0532,32.7883,-40.7148,33.9632,-39.9376,34.5379,-39.3726,33.307,1
1,60,182,29.603,-7.68078,24.521,67.114,24.4283,66.5289,23.9076,67.324,24.607,67.7498,25.0691,66.9181,1
1,60,183,39.0475,-9.8134,51.7648,97.281,51.951,96.2821,50.9197,97.2321,51.5246,98.3895,52.485,97.3131,2
1,60,184,24.6618,-21.3941,61.1036,161.279,61.5751,160.817,60.8538,159.966,60.6071,161.684,61.3307,162.438,1
1,60,186,30.4365,10.6809,3.79736,-133.451,4.35636,-133.238,3.91354,-134.029,3.16415,-133.682,3.67467,-132.919,1
1,60,187,-35.4106,1.00693,-24.8951,-111.783,-24.2583,-111.491,-24.8009,-112.458,-25.4624,-112.04,-24.9953,-111.019,1
1,60,190,-18.727,-22.4205,-30.5531,-97.3498,-29.8378,-97.1181,-30.3083,-97.9811,-31.1847,-97.5855,-30.7646,-96.7014,1
1,60,192,14.7614,-11.2871,-67.0785,25.3659,-67.0488,23.9424,-67.6939,25.256,-67.1102,26.8164,-66.5031,25.4364,1
1,60,193,-27.5807,6.71715,-32.8192,53.7159,-32.995,52.9484,-33.4171,54.0323,-32.6407,54.4221,-32.1541,53.3767,1
1,60,194,-25.3122,-3.56599,-0.149636,66.6258,-0.432614,66.0107,-0.668888,66.938,0.108415,67.191,0.404195,66.2844,1
1,60,195,17.7738,-19.1825,30.9555,82.7062,30.7249,82.0842,30.2888,82.948,31.1598,83.3466,31.5524,82.4628,1
1,60,196,31.5754,-22.3688,60.1148,112.693,60.1905,111.367,59.1479,112.47,59.976,114.071,60.9377,112.844,1
1,60,197,-12.1334,-18.4798,67.3836,-156.493,68.0191,-156.755,67.3612,-157.975,66.7942,-156.311,67.4155,-155.026,3
1,60,198,-24.1493,-9.45634,36.3952,-121.104,37.028,-120.745,36.6032,-121.796,35.8224,-121.435,36.1853,-120.371,2
2,120,0,-20.8869,-0.883063,-20.4364,-84.7729,-19.9017,-84.4436,-20.1863,-85.3266,-20.9377,-85.0831,-20.6976,-84.1812,1
2,120,1,-18.5978,4.03047,-54.3399,-67.0972,-53.7801,-66.7891,-54.1949,-68.0452,-54.8756,-67.3894,-54.4892,-66.0812,2
2,120,2,29.7048,21.6264,-76.3697,25.431,-76.1631,22.2607,-77.0345,24.9453,-76.5325,29.2474,-75.7424,26.0067,4
2,120,4,37.9025,9.59905,-13.5595,87.9527,-13.9216,87.1905,-14.1699,88.537,-13.1248,88.8395,-13.0027,87.4535,1
2,120,5,33.0897,22.8474,22.7057,97.7482,22.2641,96.9549,22.1365,98.2233,23.2499,98.6818,23.2659,97.338,1
2,120,6,32.8766,7.23049,53.8242,115.797,53.6997,114.6,53.138,116.253,53.9565,117.162,54.4508,115.393,2
2,120,8,29.4218,23.2913,44.003,-112.772,44.7685,-112.474,44.1426,-113.688,43.0995,-113.073,43.8214,-111.912,2
2,120,9,28.9838,-8.44901,13.6368,-99.8767,14.1543,-99.512,13.9794,-100.566,13.0866,-100.282,13.3349,-99.2582,1
2,120,10,32.0419,24.916,2.41063,111.189,2.2821,110.446,1.80929,111.338,2.58999,112.063,2.99221,111.088,1
2,120,11,-37.8149,13.0603,32.4422,131.15,32.6228,130.327,31.6993,131.159,32.2987,131.89,33.316,131.153,2
2,120,12,32.0063,19.3193,44.9967,176.756,45.3277,175.889,44.4211,176.444,44.6218,177.765,45.5237,177.094,1
2,120,13,21.3486,8.71214,43.251,-134.108,43.7437,-134.38,43.0169,-134.758,42.7185,-133.809,43.4618,-133.476,1
2,120,14,24.1084,9.28871,22.3088,-98.5814,22.8603,-98.5828,22.2524,-99.1703,21.7039,-98.5709,22.3485,-98.0216,1
2,120,15,-30.8458,-3.65896,-0.234793,-70.9147,0.417164,-70.8182,-0.24815,-71.4885,-0.82082,-71.0027,-0.212624,-70.2859,1
2,120,16,14.4421,-17.8081,-28.5272,-49.3539,-28.0283,-49.379,-28.4922,-50.0041,-29.0264,-49.3512,-28.541,-48.7545,1
2,120,17,-10.6283,-23.8192,-45.877,-9.75563,-45.3869,-10.2312,-46.0686,-10.4547,-46.3347,-9.34073,-45.6634,-9.09809,1
2,120,20,15.5791,22.3068,-11.7217,-56.2098,-11.2565,-55.9321,-11.4389,-56.6242,-12.246,-56.4985,-12.0274,-55.8056,3
2,120,21,8.01826,-19.8968,-43.4096,-48.6504,-42.982,-48.3269,-43.0801,-49.22,-43.8153,-48.9937,-43.7001,-48.0997,1
2,120,22,23.3084,11.8285,-79.5719,-10.9957,-79.0349,-11.0941,-79.6185,-13.8757,-80.1618,-10.8133,-79.5174,-8.26079,2
2,120,23,32.5996,-12.483,-62.8931,110.872,-63.1003,109.721,-63.5162,111.682,-62.6762,112.119,-62.3491,110.172,1
2,120,24,-18.436,18.4928,-24.0191,117.124,-24.2761,116.657,-24.4798,117.422,-23.7457,117.572,-23.5023,116.816,2
2,120,25,-25.7533,19.0194,11.6893,122.8,11.4223,122.323,11.1877,123.127,11.9674,123.248,12.2661,122.446,3
2,120,26,-30.6026,7.00416,46.128,129.13,45.8569,128.366,45.6612,129.631,46.382,129.833,46.6506,128.567,1
2,120,28,31.202,23.2891,57.5936,-77.8583,58.257,-77.4599,57.7222,-78.9321,56.8075,-78.2637,57.4278,-76.8616,2
2,120,29,36.4653,-3.53154,25.5721,-65.3868,26.0381,-64.9346,25.8994,-66.1145,25.0517,-65.8994,25.2826,-64.7522,1
2,120,30,28.7205,18.8914,41.1082,-39.9013,41.5675,-39.312,41.4645,-40.4987,40.5661,-40.5467,40.7459,-39.3619,1
2,120,31,26.031,14.5173,5.644,-40.9138,6.0445,-40.4891,6.00713,-41.3299,5.18583,-41.3785,5.28416,-40.531,1
2,120,32,21.7427,19.467,-30.7265,-42.711,-30.3246,-42.2358,-30.3533,-43.1372,-31.1868,-43.2307,-31.1076,-42.3105,1
2,120,33,34.032,-0.863573,-64.3192,-52.1518,-64.0547,-50.8996,-63.7761,-53.1077,-64.5976,-53.5845,-64.7993,-51.2717,1
2,120,34,22.9989,23.0258,-75.8893,160.78,-76.4607,159.896,-76.0747,162.853,-75.2299,161.615,-75.6616,158.841,1
2,120,35,21.2012,16.5565,-41.2015,145.985,-41.641,145.537,-41.5024,146.548,-40.7043,146.457,-40.8899,145.458,3
2,120,36,21.8344,20.562,-4.89656,143.262,-5.35553,142.903,-5.22119,143.676,-4.36951,143.646,-4.55716,142.871,2
2,120,37,-30.7065,16.5785,30.5028,136.215,30.1125,135.696,30.0754,136.775,30.8847,136.686,31.002,135.58,1
2,120,38,33.8687,-1.37929,64.9916,142.709,64.6151,141.604,64.5522,143.943,65.3976,143.988,65.3757,141.578,1
2,120,39,-8.3909,17.6941,76.9323,-23.6937,77.1657,-21.8233,77.373,-24.7075,76.666,-25.4881,76.4507,-22.7478,1
2,120,40,25.8507,3.35241,44.8306,-79.3758,45.3761,-79.6275,44.5709,-80.1406,44.2358,-79.1045,45.0622,-78.6551,1
2,120,41,-28.5478,20.8734,25.2969,-38.4559,25.8946,-38.3222,25.3853,-39.2188,24.7194,-38.5473,25.1676,-37.582,1
2,120,43,30.6368,5.43594,-32.5291,3.98286,-31.9042,4.03615,-32.5984,3.21303,-33.2269,3.92682,-32.471,4.68778,1
2,120,45,16.7877,14.2572,-47.9355,104.393,-47.7806,103.607,-48.4449,104.181,-48.0839,105.256,-47.4389,104.621,1
2,120,46,24.4918,1.28468,-26.5294,139.619,-26.5297,138.995,-27.1204,139.696,-26.5266,140.293,-25.979,139.551,1
2,120,48,27.6965,21.5453,29.6722,-170.014,29.6483,-170.807,29.0718,-169.958,29.7175,-169.101,30.2519,-170.029,1
2,120,49,-20.7009,-2.85873,51.3936,-135.065,51.6578,-135.886,50.9082,-135.402,51.1402,-134.307,51.9074,-134.707,1
