step,time_s,target,satellite,lat_deg,lon_deg,priority,cumulative_return
2,120,3215,99,18.2124,-97.4809,3.84615e-05,0.0165769
2,120,2972,100,67.6609,-93.7713,3.84615e-05,0.0165769
2,120,7668,101,75.8585,84.5657,3.84615e-05,0.0165769
2,120,2444,102,38.9284,89.1053,3.84615e-05,0.0165769
2,120,2651,102,38.9613,89.4201,3.84615e-05,0.0165769
2,120,3441,102,39.1938,88.9337,3.84615e-05,0.0165769
2,120,6087,102,39.0813,89.5193,3.84615e-05,0.0165769
2,120,7974,104,-30.4382,93.6607,3.84615e-05,0.0165769
2,120,2562,105,-67.7742,101.762,3.84615e-05,0.0165769
2,120,3737,105,-67.6766,102.85,3.84615e-05,0.0165769
2,120,5763,105,-67.2985,102.235,3.84615e-05,0.0165769
2,120,2120,106,-76.8458,-121.113,3.84615e-05,0.0165769
2,120,6899,107,-41.8773,-97.4738,3.84615e-05,0.0165769
2,120,7561,108,-5.97633,-91.401,3.84615e-05,0.0165769
2,120,2503,109,30.6317,-87.026,3.84615e-05,0.0165769
2,120,6792,109,30.423,-87.2152,3.84615e-05,0.0165769
2,120,5975,110,3.53436,-69.4923,3.84615e-05,0.0165769
2,120,7650,111,36.3103,-44.7993,3.84615e-05,0.0165769
2,120,3536,112,53.4151,-0.225235,3.84615e-05,0.0165769
2,120,5022,112,53.7714,-0.0136719,3.84615e-05,0.0165769
2,120,2488,113,42.9567,52.1294,3.84615e-05,0.0165769
2,120,2892,113,42.3801,51.5798,3.84615e-05,0.0165769
2,120,3032,113,42.253,52.3991,3.84615e-05,0.0165769
2,120,4232,113,42.6311,52.1046,3.84615e-05,0.0165769
2,120,2782,114,24.0932,88.454,3.84615e-05,0.0165769
2,120,3429,114,23.7229,88.4771,3.84615e-05,0.0165769
2,120,7453,115,-3.8429,110.513,3.84615e-05,0.0165769
2,120,4330,116,-31.4389,136.699,3.84615e-05,0.0165769
2,120,4882,116,-31.6411,136.584,3.84615e-05,0.0165769
2,120,7508,117,-52.0962,-179.069,3.84615e-05,0.0165769
2,120,7999,118,-42.225,-127.542,3.84615e-05,0.0165769
2,120,7159,119,-25.1922,-90.3785,3.84615e-05,0.0165769
2,120,4604,120,-46.2643,-68.0367,3.84615e-05,0.0165769
2,120,5379,121,-9.93285,-54.6673,3.84615e-05,0.0165769
2,120,5860,121,-10.1263,-55.1724,3.84615e-05,0.0165769
2,120,7339,122,24.4171,-56.0366,3.84615e-05,0.0165769
2,120,7501,123,62.6076,-53.9885,3.84615e-05,0.0165769
2,120,3213,125,44.193,117.387,3.84615e-05,0.0165769
2,120,5225,125,44.4661,117.176,3.84615e-05,0.0165769
2,120,2785,126,8.98334,125.125,3.84615e-05,0.0165769
2,120,5767,126,8.7845,125.847,3.84615e-05,0.0165769
2,120,6501,126,8.92118,125.462,3.84615e-05,0.0165769
2,120,4382,127,-21.6899,129.078,3.84615e-05,0.0165769
2,120,7690,128,-60.0829,140.849,3.84615e-05,0.0165769
2,120,2624,129,-77.4082,-108.543,3.84615e-05,0.0165769
2,120,6949,130,-23.9248,165.68,3.84615e-05,0.0165769
2,120,7372,131,-48.2482,-157.578,3.84615e-05,0.0165769
2,120,6885,132,-51.8956,-98.3215,3.84615e-05,0.0165769
2,120,2522,133,-30.0555,-58.2005,3.84615e-05,0.0165769
2,120,7330,134,-3.13765,-38.0671,3.84615e-05,0.0165769
2,120,2154,135,25.7067,-13.4726,3.84615e-05,0.0165769
2,120,3582,136,53.3491,17.4525,3.84615e-05,0.0165769
2,120,4656,136,52.8952,17.3319,3.84615e-05,0.0165769
2,120,4002,137,53.7795,80.5227,3.84615e-05,0.0165769
2,120,3087,138,33.2217,118.804,3.84615e-05,0.0165769
2,120,3246,138,33.721,118.779,3.84615e-05,0.0165769
2,120,5949,138,32.7593,118.715,3.84615e-05,0.0165769
2,120,4577,139,-2.00963,137.992,3.84615e-05,0.0165769
2,120,7823,140,37.8159,152.064,3.84615e-05,0.0165769
2,120,7929,141,0.286713,157.301,3.84615e-05,0.0165769
2,120,6213,143,-71.0128,167.27,3.84615e-05,0.0165769
2,120,7906,144,-74.2866,-21.5394,3.84615e-05,0.0165769
2,120,7345,145,-36.3441,-28.5503,3.84615e-05,0.0165769
2,120,7738,145,-36.4409,-28.3696,3.84615e-05,0.0165769
2,120,7285,146,-2.69119,-25.5195,3.84615e-05,0.0165769
2,120,7209,147,30.8309,-21.383,3.84615e-05,0.0165769
2,120,7184,148,69.4297,-21.0152,3.84615e-05,0.0165769
2,120,7302,149,72.8998,135.638,3.84615e-05,0.0165769
2,120,7976,150,-10.7476,-18.5913,3.84615e-05,0.0165769
2,120,3579,151,11.9556,10.8747,3.84615e-05,0.0165769
2,120,4725,151,11.7877,10.799,3.84615e-05,0.0165769
2,120,5946,152,33.6798,42.1028,3.84615e-05,0.0165769
2,120,6633,152,33.659,42.0409,3.84615e-05,0.0165769
2,120,4305,153,49.353,85.5623,3.84615e-05,0.0165769
2,120,5532,153,49.234,85.5006,3.84615e-05,0.0165769
2,120,2218,154,34.1543,133.608,3.84615e-05,0.0165769
2,120,6553,154,34.2426,133.658,3.84615e-05,0.0165769
2,120,7259,155,17.2275,164.814,3.84615e-05,0.0165769
2,120,7188,156,-15.3719,-171.685,3.84615e-05,0.0165769
2,120,7982,157,-38.5256,-142.74,3.84615e-05,0.0165769
2,120,7745,158,-44.2085,-93.2888,3.84615e-05,0.0165769
2,120,7000,159,-37.356,-45.632,3.84615e-05,0.0165769
2,120,3840,160,-44.4507,-66.4898,3.84615e-05,0.0165769
2,120,7157,161,-29.1984,-20.4268,3.84615e-05,0.0165769
2,120,7175,162,-7.5297,12.4093,3.84615e-05,0.0165769
2,120,2688,163,21.3551,34.4177,3.84615e-05,0.0165769
2,120,4329,163,21.5159,34.0917,3.84615e-05,0.0165769
2,120,2793,164,38.9627,69.5289,3.84615e-05,0.0165769
2,120,3432,164,38.903,69.465,3.84615e-05,0.0165769
2,120,2277,165,46.7336,120.55,3.84615e-05,0.0165769
2,120,4899,165,46.6501,120.03,3.84615e-05,0.0165769
2,120,7284,166,27.5691,160.574,3.84615e-05,0.0165769
2,120,7988,168,-20.9174,-145.015,3.84615e-05,0.0165769
2,120,7435,169,-43.1819,-110.857,3.84615e-05,0.0165769
2,120,7586,170,-39.293,35.4235,3.84615e-05,0.0165769
