step,time_s,target,satellite,lat_deg,lon_deg,priority,cumulative_return
2,120,7150,0,-20.4364,-84.7729,3.84615e-05,0.0424231
2,120,4236,1,-54.3399,-67.0972,3.84615e-05,0.0424231
2,120,6686,1,-54.0777,-66.7703,3.84615e-05,0.0424231
2,120,3020,2,-76.1322,25.2118,3.84615e-05,0.0424231
2,120,5393,2,-76.8346,25.4581,3.84615e-05,0.0424231
2,120,6072,2,-76.3697,25.431,3.84615e-05,0.0424231
2,120,6440,2,-76.8035,27.0008,3.84615e-05,0.0424231
2,120,7619,3,-50.6312,74.4976,3.84615e-05,0.0424231
2,120,7945,4,-13.5595,87.9527,3.84615e-05,0.0424231
2,120,2146,5,22.0514,88.8207,3.84615e-05,0.0424231
2,120,716,6,54.8878,117.142,0.000384615,0.0424231
2,120,4131,6,55.1751,116.961,3.84615e-05,0.0424231
2,120,617,7,71.037,-179.037,0.000384615,0.0424231
2,120,737,7,71.6879,-178.209,0.000384615,0.0424231
2,120,777,7,70.8355,-178.858,0.000384615,0.0424231
2,120,977,7,71.4824,-175.559,0.000384615,0.0424231
2,120,1097,7,71.007,-178.185,0.000384615,0.0424231
2,120,1457,7,71.4233,-177.751,0.000384615,0.0424231
2,120,1697,7,71.29,-177.268,0.000384615,0.0424231
2,120,3075,8,45.7011,-112.306,3.84615e-05,0.0424231
2,120,5910,8,46.0621,-112.289,3.84615e-05,0.0424231
2,120,7111,9,13.6368,-99.8767,3.84615e-05,0.0424231
2,120,5528,10,7.30009,124.495,3.84615e-05,0.0424231
2,120,7166,11,26.6223,154.316,3.84615e-05,0.0424231
2,120,7274,12,51.4414,-168.811,3.84615e-05,0.0424231
2,120,101,13,42.8611,-116.169,0.000384615,0.0424231
2,120,181,13,43.2172,-116.249,0.000384615,0.0424231
2,120,341,13,42.9629,-116.437,0.000384615,0.0424231
2,120,661,13,42.5783,-115.837,0.000384615,0.0424231
2,120,1221,13,42.5618,-116.241,0.000384615,0.0424231
2,120,7297,14,26.4835,-78.101,3.84615e-05,0.0424231
2,120,3464,15,-0.440018,-53.506,3.84615e-05,0.0424231
2,120,7495,16,-26.4897,-25.5611,3.84615e-05,0.0424231
2,120,6970,17,-44.705,13.8919,3.84615e-05,0.0424231
2,120,6925,18,-41.7188,68.0504,3.84615e-05,0.0424231
2,120,7338,19,-21.3557,97.6708,3.84615e-05,0.0424231
2,120,3589,22,-77.0664,50.0521,3.84615e-05,0.0424231
2,120,4057,22,-77.0219,49.1095,3.84615e-05,0.0424231
2,120,7977,23,-60.4348,147.832,3.84615e-05,0.0424231
2,120,7884,27,77.3103,-135.192,3.84615e-05,0.0424231
2,120,7915,29,19.9856,-27.3583,3.84615e-05,0.0424231
2,120,7699,30,35.3747,20.5184,3.84615e-05,0.0424231
2,120,7729,30,35.114,20.9798,3.84615e-05,0.0424231
2,120,2750,31,1.42826,13.1086,3.84615e-05,0.0424231
2,120,3326,31,1.23008,13.2226,3.84615e-05,0.0424231
2,120,6830,32,-35.7015,8.73509,3.84615e-05,0.0424231
2,120,3667,33,-71.4428,15.1185,3.84615e-05,0.0424231
2,120,4816,33,-71.36,14.1049,3.84615e-05,0.0424231
2,120,337,38,71.2966,176.356,0.000384615,0.0424231
