step,time_s,target,satellite,lat_deg,lon_deg,priority,cumulative_return
1,60,4479,106,-81.0477,-87.3807,3.84615e-05,0.00580769
1,60,4076,110,0.248299,-71.5389,3.84615e-05,0.00580769
1,60,6653,110,-0.356552,-71.4887,3.84615e-05,0.00580769
1,60,2676,112,52.0342,-9.5145,3.84615e-05,0.00580769
1,60,2434,114,25.5307,81.9706,3.84615e-05,0.00580769
1,60,2095,115,-4.84265,104.389,3.84615e-05,0.00580769
1,60,2398,116,-27.459,133.624,3.84615e-05,0.00580769
1,60,7062,118,-49.9395,-127.549,3.84615e-05,0.00580769
1,60,5418,120,-49.1706,-69.1506,3.84615e-05,0.00580769
1,60,5475,120,-49.1207,-69.0506,3.84615e-05,0.00580769
1,60,2001,121,-16.3642,-60.2069,3.84615e-05,0.00580769
1,60,6813,122,23.4966,-56.8988,3.84615e-05,0.00580769
1,60,7420,124,79.6339,45.7771,3.84615e-05,0.00580769
1,60,3617,125,51.553,121.972,3.84615e-05,0.00580769
1,60,5935,125,51.1848,121.922,3.84615e-05,0.00580769
1,60,4105,127,-19.3683,126.62,3.84615e-05,0.00580769
1,60,5670,127,-19.5964,126.379,3.84615e-05,0.00580769
1,60,2184,129,-80.4759,-141.388,3.84615e-05,0.00580769
1,60,6856,132,-47.9356,-110.652,3.84615e-05,0.00580769
1,60,2024,134,-4.56371,-46.2117,3.84615e-05,0.00580769
1,60,2223,135,22.0406,-15.2091,3.84615e-05,0.00580769
1,60,2961,136,46.1624,18.7705,3.84615e-05,0.00580769
1,60,5085,136,45.8451,18.6708,3.84615e-05,0.00580769
1,60,3004,137,47.616,71.5638,3.84615e-05,0.00580769
1,60,5435,137,47.8661,71.1103,3.84615e-05,0.00580769
1,60,6399,137,47.7626,71.3585,3.84615e-05,0.00580769
1,60,3087,138,33.2217,118.804,3.84615e-05,0.00580769
1,60,3246,138,33.721,118.779,3.84615e-05,0.00580769
1,60,5949,138,32.7593,118.715,3.84615e-05,0.00580769
1,60,5035,144,-78.6095,-24.3694,3.84615e-05,0.00580769
1,60,5769,144,-78.6025,-21.8123,3.84615e-05,0.00580769
1,60,7601,145,-41.8654,-29.7176,3.84615e-05,0.00580769
1,60,7209,147,30.8309,-21.383,3.84615e-05,0.00580769
1,60,2686,148,63.1731,-18.7838,3.84615e-05,0.00580769
1,60,4257,148,63.459,-18.0444,3.84615e-05,0.00580769
1,60,7126,150,-18.7967,-15.8411,3.84615e-05,0.00580769
1,60,5128,151,10.7916,3.90376,3.84615e-05,0.00580769
1,60,2697,152,32.7233,38.1964,3.84615e-05,0.00580769
1,60,2519,153,43.8104,79.7611,3.84615e-05,0.00580769
1,60,2133,154,35.647,126.609,3.84615e-05,0.00580769
1,60,7225,156,-7.00088,-173.287,3.84615e-05,0.00580769
1,60,6974,158,-49.2984,-103.44,3.84615e-05,0.00580769
1,60,5418,160,-49.1706,-69.1506,3.84615e-05,0.00580769
1,60,5475,160,-49.1207,-69.0506,3.84615e-05,0.00580769
1,60,7051,162,-6.47551,5.4225,3.84615e-05,0.00580769
