step,time_s,target,satellite,lat_deg,lon_deg,priority,cumulative_return
2,120,2892,113,42.3801,51.5798,3.84615e-05,0.0162308
2,120,3032,113,42.253,52.3991,3.84615e-05,0.0162308
2,120,4232,113,42.6311,52.1046,3.84615e-05,0.0162308
2,120,2782,114,24.0932,88.454,3.84615e-05,0.0162308
2,120,3429,114,23.7229,88.4771,3.84615e-05,0.0162308
2,120,2497,115,-2.18876,110.81,3.84615e-05,0.0162308
2,120,4330,116,-31.4389,136.699,3.84615e-05,0.0162308
2,120,4882,116,-31.6411,136.584,3.84615e-05,0.0162308
2,120,6815,117,-53.4794,-179.069,3.84615e-05,0.0162308
2,120,7999,118,-42.225,-127.542,3.84615e-05,0.0162308
2,120,7159,119,-25.1922,-90.3785,3.84615e-05,0.0162308
2,120,3840,120,-44.4507,-66.4898,3.84615e-05,0.0162308
2,120,3263,121,-11.7217,-56.2098,3.84615e-05,0.0162308
2,120,5818,121,-11.3471,-56.0462,3.84615e-05,0.0162308
2,120,6799,121,-11.8629,-56.208,3.84615e-05,0.0162308
2,120,7339,122,24.4171,-56.0366,3.84615e-05,0.0162308
2,120,7501,123,62.6076,-53.9885,3.84615e-05,0.0162308
2,120,2277,125,46.7336,120.55,3.84615e-05,0.0162308
2,120,4899,125,46.6501,120.03,3.84615e-05,0.0162308
2,120,2785,126,8.98334,125.125,3.84615e-05,0.0162308
2,120,5767,126,8.7845,125.847,3.84615e-05,0.0162308
2,120,6501,126,8.92118,125.462,3.84615e-05,0.0162308
2,120,2546,127,-24.5354,129.383,3.84615e-05,0.0162308
2,120,7690,128,-60.0829,140.849,3.84615e-05,0.0162308
2,120,2017,129,-79.2751,-102.995,3.84615e-05,0.0162308
2,120,6949,130,-23.9248,165.68,3.84615e-05,0.0162308
2,120,7372,131,-48.2482,-157.578,3.84615e-05,0.0162308
2,120,6885,132,-51.8956,-98.3215,3.84615e-05,0.0162308
2,120,2048,133,-31.7076,-64.5238,3.84615e-05,0.0162308
2,120,3117,134,-3.20612,-39.7325,3.84615e-05,0.0162308
2,120,2154,135,25.7067,-13.4726,3.84615e-05,0.0162308
2,120,2585,136,49.151,16.5949,3.84615e-05,0.0162308
2,120,6745,136,49.0469,16.3798,3.84615e-05,0.0162308
2,120,5502,137,48.5187,79.006,3.84615e-05,0.0162308
2,120,6113,137,49.0431,78.6539,3.84615e-05,0.0162308
2,120,4158,138,27.3961,116.546,3.84615e-05,0.0162308
2,120,6225,138,27.7716,116.382,3.84615e-05,0.0162308
2,120,6504,138,27.6671,116.072,3.84615e-05,0.0162308
2,120,4577,139,-2.00963,137.992,3.84615e-05,0.0162308
2,120,7823,140,37.8159,152.064,3.84615e-05,0.0162308
2,120,7929,141,0.286713,157.301,3.84615e-05,0.0162308
2,120,6931,142,-34.4918,163.591,3.84615e-05,0.0162308
2,120,4279,143,-70.5027,160.615,3.84615e-05,0.0162308
2,120,2063,144,-76.2037,-21.6808,3.84615e-05,0.0162308
2,120,7345,145,-36.3441,-28.5503,3.84615e-05,0.0162308
2,120,7738,145,-36.4409,-28.3696,3.84615e-05,0.0162308
2,120,7285,146,-2.69119,-25.5195,3.84615e-05,0.0162308
2,120,7315,147,34.343,-15.4236,3.84615e-05,0.0162308
2,120,7184,148,69.4297,-21.0152,3.84615e-05,0.0162308
2,120,7302,149,72.8998,135.638,3.84615e-05,0.0162308
2,120,7976,150,-10.7476,-18.5913,3.84615e-05,0.0162308
2,120,2438,151,15.0244,8.99176,3.84615e-05,0.0162308
2,120,4614,151,14.7439,8.78688,3.84615e-05,0.0162308
2,120,4791,152,38.3813,36.0282,3.84615e-05,0.0162308
2,120,6045,152,38.5393,36.2164,3.84615e-05,0.0162308
2,120,4305,153,49.353,85.5623,3.84615e-05,0.0162308
2,120,5532,153,49.234,85.5006,3.84615e-05,0.0162308
2,120,2218,154,34.1543,133.608,3.84615e-05,0.0162308
2,120,6553,154,34.2426,133.658,3.84615e-05,0.0162308
2,120,7188,156,-15.3719,-171.685,3.84615e-05,0.0162308
2,120,7982,157,-38.5256,-142.74,3.84615e-05,0.0162308
2,120,7691,158,-49.3613,-96.3052,3.84615e-05,0.0162308
2,120,7000,159,-37.356,-45.632,3.84615e-05,0.0162308
2,120,3840,160,-44.4507,-66.4898,3.84615e-05,0.0162308
2,120,7157,161,-29.1984,-20.4268,3.84615e-05,0.0162308
2,120,7175,162,-7.5297,12.4093,3.84615e-05,0.0162308
2,120,2688,163,21.3551,34.4177,3.84615e-05,0.0162308
2,120,4329,163,21.5159,34.0917,3.84615e-05,0.0162308
2,120,2793,164,38.9627,69.5289,3.84615e-05,0.0162308
2,120,3432,164,38.903,69.465,3.84615e-05,0.0162308
2,120,2277,165,46.7336,120.55,3.84615e-05,0.0162308
2,120,4899,165,46.6501,120.03,3.84615e-05,0.0162308
2,120,7284,166,27.5691,160.574,3.84615e-05,0.0162308
2,120,7988,168,-20.9174,-145.015,3.84615e-05,0.0162308
2,120,7435,169,-43.1819,-110.857,3.84615e-05,0.0162308
2,120,7586,170,-39.293,35.4235,3.84615e-05,0.0162308
2,120,3264,171,-3.40568,35.872,3.84615e-05,0.0162308
2,120,4501,171,-3.2304,35.7993,3.84615e-05,0.0162308
2,120,2416,172,30.0774,30.4258,3.84615e-05,0.0162308
2,120,2391,173,69.0863,27.3724,3.84615e-05,0.0162308
2,120,5585,173,69.0321,28.4759,3.84615e-05,0.0162308
2,120,6837,174,74.0823,-142.805,3.84615e-05,0.0162308
