step,time_s,target,satellite,lat_deg,lon_deg,priority,cumulative_return
1,60,6065,15,-3.97923,-57.0086,3.84615e-05,0.0250385
1,60,7841,17,-48.8554,6.66393,3.84615e-05,0.0250385
1,60,7138,21,-45.6616,-15.3899,3.84615e-05,0.0250385
1,60,7477,21,-45.4803,-15.8569,3.84615e-05,0.0250385
1,60,2074,22,-80.1708,24.1767,3.84615e-05,0.0250385
1,60,4313,22,-80.5483,25.1524,3.84615e-05,0.0250385
1,60,5961,22,-80.7246,24.978,3.84615e-05,0.0250385
1,60,7782,23,-62.6512,143.372,3.84615e-05,0.0250385
1,60,3690,24,-26.9264,152.429,3.84615e-05,0.0250385
1,60,6874,25,9.76074,157.425,3.84615e-05,0.0250385
1,60,6837,27,74.0823,-142.805,3.84615e-05,0.0250385
1,60,2051,28,61.4158,-46.5891,3.84615e-05,0.0250385
1,60,2703,30,42.2134,13.5813,3.84615e-05,0.0250385
1,60,5429,30,42.2655,13.5892,3.84615e-05,0.0250385
1,60,2168,31,3.1782,16.2677,3.84615e-05,0.0250385
1,60,6810,32,-31.5774,17.3085,3.84615e-05,0.0250385
1,60,7630,32,-31.8591,17.6151,3.84615e-05,0.0250385
1,60,6892,33,-67.7328,18.1815,3.84615e-05,0.0250385
1,60,4880,34,-76.7731,-138.196,3.84615e-05,0.0250385
1,60,7113,36,-7.29851,-160.806,3.84615e-05,0.0250385
1,60,6846,37,32.402,-161.925,3.84615e-05,0.0250385
1,60,2105,38,66.88,178.841,3.84615e-05,0.0250385
1,60,6972,39,77.1721,43.293,3.84615e-05,0.0250385
1,60,7910,39,76.8859,42.3681,3.84615e-05,0.0250385
1,60,504,40,47.6228,-2.84155,0.000384615,0.0250385
1,60,744,40,47.9946,-2.68744,0.000384615,0.0250385
1,60,864,40,47.4481,-2.68867,0.000384615,0.0250385
1,60,984,40,47.8693,-2.15854,0.000384615,0.0250385
1,60,1184,40,48.0893,-2.41675,0.000384615,0.0250385
1,60,1424,40,47.8453,-2.77901,0.000384615,0.0250385
1,60,1784,40,47.56,-2.94705,0.000384615,0.0250385
1,60,1904,40,48.0184,-2.86865,0.000384615,0.0250385
1,60,7436,42,-7.2034,55.6768,3.84615e-05,0.0250385
1,60,7582,43,-31.4243,78.7413,3.84615e-05,0.0250385
1,60,6937,44,-46.5692,124.541,3.84615e-05,0.0250385
1,60,7162,47,4.27753,-120.239,3.84615e-05,0.0250385
1,60,1225,48,32.8475,-103.286,0.000384615,0.0250385
1,60,4416,48,33.0435,-103.351,3.84615e-05,0.0250385
1,60,2253,53,47.3808,37.651,3.84615e-05,0.0250385
1,60,2542,53,47.7572,37.1251,3.84615e-05,0.0250385
1,60,3225,54,24.8944,70.6284,3.84615e-05,0.0250385
1,60,6035,54,24.7795,70.7868,3.84615e-05,0.0250385
1,60,2921,56,-33.2552,123.535,3.84615e-05,0.0250385
1,60,6877,58,-46.17,-139.207,3.84615e-05,0.0250385
1,60,7254,62,-33.9356,-78.1786,3.84615e-05,0.0250385
