step,time_s,satellite,az_deg,el_deg,boresight_lat_deg,boresight_lon_deg,corner1_lat_deg,corner1_lon_deg,corner2_lat_deg,corner2_lon_deg,corner3_lat_deg,corner3_lon_deg,corner4_lat_deg,corner4_lon_deg,targets_hit
30,1800,29,36.182,15.5266,-82.4096,25.228,-81.7091,24.5397,-82.6207,20.4397,-83.2263,26.344,-82.1981,29.4099,1
30,1800,35,10.3604,22.0977,70.6595,-177.213,70.2259,-178.079,70.3384,-176.093,71.1386,-176.282,71.0003,-178.352,1
30,1800,38,-30.073,-21.637,5.228,11.1316,5.8079,11.665,5.60843,10.72,4.74142,10.6584,4.85421,11.5859,1
30,1800,42,-28.823,-24.1311,-43.7201,167.697,-43.5396,166.545,-44.2925,167.474,-43.8885,168.683,-43.1172,167.869,1
30,1800,45,26.8764,3.34729,31.6457,-102.683,31.7119,-103.363,31.0327,-102.668,31.5707,-101.94,32.2135,-102.69,3
30,1800,50,-28.2528,-24.1564,47.8197,28.8876,48.6293,28.3684,47.6185,28.0221,47.1145,29.2868,48.0606,29.7668,2
30,1800,60,-17.6232,-21.1321,-1.10011,-66.5153,-1.27837,-67.1149,-1.6103,-66.4344,-0.957495,-65.9694,-0.59453,-66.6214,1
30,1800,66,-36.8115,5.71676,-26.5035,141.874,-25.8001,142.053,-26.5332,141.113,-27.1312,141.727,-26.4673,142.749,1
30,1800,74,-17.3,-20.4465,56.2885,120.871,56.9477,120.91,56.3697,119.893,55.6935,120.803,56.2255,121.853,4
30,1800,84,-21.5489,-21.8644,-18.6634,-159.462,-18.0111,-159.363,-18.5324,-159.99,-19.2403,-159.57,-18.7671,-158.919,1
30,1800,88,33.9314,-13.7992,-13.1239,4.81388,-13.2132,4.22197,-13.861,5.04945,-13.0481,5.46223,-12.4883,4.59952,1
30,1800,89,36.1534,-7.58403,18.9207,22.6721,18.8648,22.0244,18.1929,22.9231,18.9655,23.3969,19.5522,22.4471,3
30,1800,95,-33.5397,16.9423,1.8929,41.4001,1.99148,40.7556,1.17931,41.4172,1.82916,41.9995,2.7231,41.398,3
30,1800,97,34.8395,-7.64672,39.9353,106.206,40.2758,105.524,39.2188,105.843,39.5404,106.943,40.5631,106.523,2
31,1860,0,38.5771,-9.1641,-50.1241,68.267,-50.3172,67.1312,-50.9663,69.0645,-49.9151,69.5528,-49.4068,67.6022,1
31,1860,5,24.9142,24.2667,43.9859,-119.176,44.7009,-118.906,44.1582,-120.025,43.1541,-119.441,43.7721,-118.365,3
31,1860,9,37.9768,-8.23731,-78.6698,6.16943,-78.1806,3.38063,-79.5287,3.97625,-79.2058,9.54476,-77.9217,7.77641,1
31,1860,10,26.5838,-0.240912,41.5756,-120.059,42.0984,-120.261,41.3374,-120.782,41.0075,-119.846,41.7894,-119.388,2
31,1860,12,31.4248,7.09837,-7.63297,-61.4874,-7.0265,-61.4053,-7.66707,-62.1189,-8.31475,-61.5743,-7.61215,-60.9085,1
31,1860,21,-34.5185,20.4518,-17.3879,145.4,-17.6245,144.79,-18.0026,145.796,-17.1361,145.95,-16.651,144.956,3
31,1860,28,35.5835,9.74418,-52.3713,-21.2021,-51.8427,-20.5619,-52.1087,-22.1914,-52.9803,-21.9472,-52.6157,-20.3098,1
31,1860,43,33.0509,-20.6167,-22.6031,-150.385,-22.5743,-151.054,-23.4972,-150.375,-22.6691,-149.672,-21.8427,-150.414,1
31,1860,45,-28.2209,14.4507,38.8193,-102.625,38.9361,-103.391,38.1778,-102.69,38.7255,-101.901,39.5423,-102.532,1
31,1860,48,-39.064,7.94171,20.6719,32.5022,21.4311,32.7704,20.6755,31.6787,19.9985,32.2859,20.6573,33.4672,2
31,1860,53,-28.8326,-2.91645,-34.073,117.639,-33.3857,117.595,-34.194,116.917,-34.6963,117.678,-33.9297,118.421,1
31,1860,60,-30.2316,13.1319,5.3977,-63.7969,5.37841,-64.4018,4.77864,-63.6821,5.43417,-63.2341,6.10149,-63.9147,3
31,1860,72,30.1437,11.4534,46.8447,1.10052,46.7409,0.144932,46.2299,1.38664,46.9635,2.18216,47.4202,0.854461,3
31,1860,76,32.6292,-24.1746,-13.6232,153.484,-13.0756,153.816,-13.1256,152.635,-14.1754,153.091,-14.0183,154.214,1
31,1860,79,15.1636,-24.1923,-53.4304,-56.2468,-53.5609,-57.1663,-54.1066,-56.2032,-53.3257,-55.3388,-52.8242,-56.324,1
31,1860,80,30.672,-11.9237,49.9281,52.8736,50.0475,52.0328,49.2363,52.7595,49.7748,53.7679,50.5404,52.962,1
31,1860,89,6.87984,-23.8501,22.5493,21.1079,22.3706,20.5837,21.9933,21.1797,22.6958,21.62,23.0592,21.0176,1
32,1920,1,-30.8663,-20.7386,-11.162,73.0531,-11.6709,72.2692,-11.6957,73.4316,-10.7422,73.7346,-10.6205,72.6216,1
32,1920,2,-21.6248,4.51369,25.9921,84.7422,25.7277,84.1316,25.4826,85.0763,26.2462,85.3188,26.542,84.3821,3
32,1920,3,9.9504,-21.8754,55.9876,105.283,55.791,104.306,55.3432,105.452,56.1455,106.258,56.5756,105.083,2
32,1920,5,34.4929,-5.96447,43.1901,-120.783,43.8007,-120.33,43.4122,-121.896,42.5152,-121.294,42.9895,-119.812,1
32,1920,8,4.24486,-24.2126,-56.4262,-77.046,-55.8314,-76.8413,-56.1506,-78.0824,-56.9838,-77.2969,-56.6494,-76.0542,1
32,1920,15,-38.1634,-12.4045,-39.2113,61.7505,-38.9029,60.6943,-39.854,61.6466,-39.4752,62.6511,-38.4887,61.8324,1
32,1920,16,-19.1955,6.07085,-17.5245,97.6382,-17.5094,97.0944,-18.0354,97.6586,-17.5303,98.1591,-16.977,97.6216,1
32,1920,23,-22.3754,18.9701,56.4701,162.696,56.239,161.861,55.9663,163.156,56.7111,163.501,57.0393,162.197,1
32,1920,27,29.2169,-24.1441,-17.2239,-28.1883,-16.7999,-27.8218,-16.6835,-28.7895,-17.6379,-28.5998,-17.6698,-27.6544,1
32,1920,29,-32.0885,22.6491,-76.9836,78.4568,-76.6056,76.4288,-77.5707,76.6984,-77.2962,80.5742,-76.293,80.4175,1
32,1920,33,-31.5176,-13.028,2.96678,-175.45,2.42833,-175.931,2.64426,-174.989,3.43209,-175.02,3.2976,-175.96,1
32,1920,34,36.4985,2.13758,40.6977,-170.131,40.287,-170.792,40.2758,-169.369,41.1595,-169.367,41.0723,-170.809,1
32,1920,35,36.536,-10.127,75.3432,-169.023,75.0006,-171.035,74.7701,-166.869,75.6864,-166.636,75.8152,-171.038,1
32,1920,37,5.79097,24.1955,29.4667,8.62689,29.8468,9.02951,29.8534,8.26615,29.0381,8.21547,29.0447,8.97854,3
32,1920,41,-18.7366,-18.8194,-50.1141,127.262,-49.6576,126.553,-50.4579,126.62,-50.5356,127.895,-49.745,127.877,1
32,1920,42,-34.3482,-17.0427,-39.1044,176.345,-38.9352,175.238,-39.7314,176.291,-39.2562,177.292,-38.4217,176.362,1
32,1920,43,-25.7257,-23.7677,-16.1462,-152.797,-16.3043,-153.604,-16.7195,-152.735,-16.0289,-152.093,-15.565,-152.899,1
32,1920,45,-28.3708,8.47155,40.8569,-99.7568,40.9872,-100.555,40.2439,-99.8123,40.7432,-99.0136,41.5387,-99.6838,2
32,1920,47,-33.1356,-14.7685,44.5517,1.78608,45.3607,1.58702,44.3684,0.96364,43.8488,1.93585,44.7693,2.67286,1
32,1920,48,-24.6678,22.298,15.5456,34.1523,16.1141,34.2689,15.6701,33.4782,14.9844,34.0723,15.3775,34.9149,6
32,1920,50,31.4368,10.2385,36.6461,36.9262,37.3262,36.8082,36.4294,36.1252,35.8764,37.0694,36.8242,37.6736,2
32,1920,54,-16.3612,-9.04227,-50.0819,166.864,-49.6555,166.231,-50.4519,166.263,-50.4829,167.457,-49.6902,167.459,1
32,1920,55,32.962,1.24569,-42.5443,-138.979,-42.3944,-139.859,-43.2778,-138.986,-42.7064,-137.989,-41.8859,-138.966,1
32,1920,60,-23.0864,-5.87859,6.55716,-62.2871,6.46535,-62.8639,6.05489,-62.167,6.63705,-61.7544,7.08692,-62.4224,2
32,1920,62,22.438,-18.3846,51.2356,5.2143,51.4966,4.48993,50.6893,4.6526,50.9429,5.92859,51.7314,5.70664,2
32,1920,68,16.6337,-16.2562,-49.8906,-115.872,-49.763,-116.623,-50.4407,-116.16,-50.0326,-115.117,-49.3806,-115.635,1
32,1920,70,18.535,-18.6125,-17.369,-33.3227,-17.5851,-33.8474,-17.9907,-33.1047,-17.1716,-32.784,-16.8116,-33.5363,1
32,1920,71,0.536862,-23.057,16.4761,-21.8584,16.1924,-22.3766,15.9237,-21.6882,16.7213,-21.3563,16.9881,-22.0432,1
32,1920,74,6.10027,17.6318,45.8673,127.53,46.3887,127.673,45.995,126.808,45.3107,127.407,45.7131,128.26,2
32,1920,78,-19.1095,-15.3231,-67.3422,-117.409,-66.9239,-118.641,-67.7346,-118.376,-67.7262,-116.271,-66.9223,-116.491,1
32,1920,81,40.3969,3.71281,55.4598,123.288,56.1574,122.961,55.0118,122.133,54.6434,123.655,55.8307,124.321,3
32,1920,91,30.2958,-15.6454,-30.1076,-109.036,-29.5352,-109.013,-30.135,-109.904,-30.7174,-109.09,-30.065,-108.278,1
32,1920,92,-9.65936,-17.1342,-44.4684,-66.5113,-44.0164,-66.9506,-44.7058,-67.1356,-44.898,-66.1128,-44.215,-65.9129,1
32,1920,95,-19.7961,-15.33,4.03768,44.9711,3.97793,44.361,3.52271,45.0039,4.07822,45.5282,4.56368,44.9185,1
33,1980,9,-10.6788,-21.1036,-71.2382,20.3533,-71.1303,18.3665,-71.7852,19.7654,-71.3401,22.1881,-70.6942,20.8211,1
33,1980,16,28.8186,1.79321,-17.9075,103.129,-17.899,102.533,-18.5109,103.222,-17.9151,103.784,-17.3536,103.049,1
33,1980,17,-22.7895,-7.84875,11.7036,122.801,11.6634,122.206,11.1953,122.868,11.7334,123.349,12.2376,122.72,2
33,1980,23,-38.4237,-10.9309,57.7865,159.558,57.3596,158.215,57.3302,160.372,58.1321,160.736,58.2773,158.589,2
33,1980,29,-39.366,-10.5227,-75.9954,78.5284,-75.5276,75.597,-76.6146,77.7402,-76.3699,81.1509,-75.2866,79.2575,1
33,1980,37,22.4584,-12.0371,28.9359,6.67095,29.2591,7.11443,29.3821,6.22078,28.6092,6.20078,28.5347,7.08629,2
33,1980,45,25.7045,7.96702,38.9675,-92.1518,39.0886,-92.8915,38.3791,-92.221,38.8356,-91.3388,39.5189,-92.0712,2
33,1980,48,-29.9136,-0.572809,14.7867,35.2968,15.4383,35.4304,14.8012,34.6765,14.1948,35.1784,14.7726,35.9787,8
33,1980,50,29.0017,24.1398,33.6514,42.1019,34.4013,41.9126,33.4948,41.3528,32.7801,42.3525,33.7571,42.8372,2
33,1980,57,-27.8948,11.7437,18.9277,-88.7363,18.9473,-89.4045,18.2795,-88.6689,18.9252,-88.1094,19.6553,-88.8001,3
33,1980,59,-38.5841,10.9561,55.6716,-3.25435,56.3999,-3.89579,55.1108,-4.29849,55.0339,-2.66934,56.3137,-1.97228,1
33,1980,60,-35.6417,-20.34,9.1116,-62.546,8.89393,-63.4436,8.53071,-62.3378,9.27484,-61.7851,9.72797,-62.8097,2
33,1980,61,-5.37883,-24.2689,35.5565,-35.4586,35.4699,-36.1479,35.0266,-35.5201,35.6103,-34.8166,36.0629,-35.4303,1
33,1980,74,4.20938,-23.8116,46.051,127.4,46.6141,127.507,46.2637,126.595,45.5198,127.264,45.8712,128.154,1
33,1980,77,-1.22808,-20.7185,-52.0907,-179.078,-51.5291,-179.019,-51.9477,-179.95,-52.6201,-179.17,-52.1999,-178.234,1
33,1980,78,-2.53148,-24.2485,-68.636,-109.494,-68.3436,-110.901,-69.0517,-110.595,-68.9194,-108.184,-68.22,-108.544,1
33,1980,88,37.3347,-2.94744,-2.26089,10.265,-2.35948,9.62961,-2.95393,10.5765,-2.15764,10.9861,-1.65558,9.99395,1
33,1980,89,31.6392,-7.08101,28.9232,28.1092,28.8789,27.4648,28.2646,28.2915,28.9561,28.8149,29.5081,27.9397,1
33,1980,96,37.7491,-8.58919,27.624,79.436,27.8363,78.7288,26.781,79.3611,27.3631,80.2214,28.3489,79.4948,1
34,2040,10,-40.2307,-4.6538,41.5655,-103.855,42.4273,-103.882,41.3308,-104.731,40.8289,-103.832,41.8399,-102.844,1
34,2040,12,29.2747,-23.1439,-13.7776,-56.5659,-13.2173,-56.4835,-13.6282,-57.3792,-14.3544,-56.69,-13.8826,-55.8622,2
34,2040,23,-31.8197,5.864,62.9495,163.618,62.7138,162.375,62.4527,164.317,63.1637,164.761,63.5045,162.812,2
34,2040,29,25.3357,-23.7529,-80.0482,104.13,-79.9949,101.088,-80.7548,103.335,-80.1074,107.249,-79.4274,104.622,1
34,2040,30,1.19929,21.6984,-84.9625,-27.5573,-84.8217,-22.2372,-84.4751,-28.1798,-85.0834,-33.4297,-85.4772,-27.033,3
34,2040,32,-16.5285,-19.5841,-25.7801,-173.103,-26.2536,-173.499,-26.1237,-172.698,-25.3589,-172.731,-25.4517,-173.523,1
34,2040,35,4.87625,-20.9371,81.85,170.314,81.3839,168.976,81.5406,173.311,82.2847,171.891,82.1018,167.233,1
34,2040,36,-31.3557,-9.28491,60.3776,17.8821,60.7455,19.0695,60.7996,17.124,60.0487,16.844,59.9241,18.7065,1
34,2040,37,37.7589,0.826526,24.0297,4.29321,24.4186,4.88294,24.4874,3.64158,23.5853,3.6207,23.6219,4.85731,2
34,2040,45,28.0393,21.3223,41.5125,-86.4116,41.6394,-87.3216,40.9125,-86.5178,41.3805,-85.3623,42.0833,-86.2638,2
34,2040,47,35.4803,10.6777,32.7747,6.34422,33.4945,6.29965,32.566,5.53324,31.9432,6.40646,32.9401,7.08582,1
34,2040,48,-36.4721,-5.44022,12.7985,37.8021,13.5928,37.9767,12.7732,37.118,12.1071,37.6487,12.8382,38.5708,2
34,2040,50,-9.97335,23.827,34.3944,47.9575,34.9447,47.9027,34.4214,47.2453,33.828,48.0489,34.3338,48.7344,1
34,2040,56,-27.3617,-10.2211,-8.03116,-110.824,-8.09861,-111.539,-8.61,-110.713,-7.97842,-110.182,-7.41661,-110.959,1
34,2040,61,26.4742,-20.154,36.264,-29.7359,36.3217,-30.4072,35.5501,-29.8612,36.1712,-29.0457,36.8932,-29.6465,1
34,2040,64,24.8743,17.6741,14.6446,101.719,15.242,101.777,14.6655,101.149,13.9719,101.672,14.5998,102.266,4
34,2040,66,36.25,-8.9971,-41.2907,145.961,-40.6714,146.095,-41.3332,144.902,-41.9777,145.786,-41.2397,146.877,3
34,2040,68,15.8717,-12.829,-45.379,-106.73,-45.3082,-107.424,-45.9257,-106.869,-45.4611,-106.026,-44.8695,-106.619,1
34,2040,70,-37.3295,8.19813,-5.7348,-35.3618,-5.89609,-36.1235,-6.39961,-35.0045,-5.57401,-34.6888,-4.95935,-35.7704,2
34,2040,73,38.7171,-6.87714,63.5628,80.6095,64.2486,80.1513,63.0712,78.9236,62.7767,81.0666,63.9705,82.0955,1
34,2040,80,-38.9771,-3.16432,62.3244,63.5993,62.6281,61.9966,61.6603,63.4502,62.0482,64.9589,63.0845,63.7559,2
34,2040,86,27.3791,-3.29679,-57.7078,-40.4714,-57.5862,-41.4455,-58.3064,-40.5769,-57.8367,-39.4134,-57.1612,-40.3805,1
34,2040,88,-25.7279,23.9029,6.17342,7.7615,6.0574,7.21901,5.54459,7.89353,6.31927,8.28449,6.90084,7.63404,1
34,2040,97,30.0852,9.55506,44.1313,127.282,44.5487,126.64,43.6127,126.817,43.6646,128,44.6016,127.736,2
35,2100,2,23.2692,21.6464,37.0338,93.8086,36.6986,93.0464,36.4909,94.1732,37.4301,94.6661,37.5805,93.4836,4
35,2100,8,36.8894,13.1071,-71.3467,-66.3407,-70.5276,-65.9176,-71.4022,-68.8356,-72.311,-66.8419,-71.2961,-64.1063,1
35,2100,9,30.0055,-11.8366,-68.7189,46.1093,-68.7429,44.3611,-69.5051,46.4809,-68.6945,47.9894,-68.0255,45.7736,2
35,2100,10,31.4912,16.7062,32.308,-103.341,32.9661,-103.469,32.1207,-104.03,31.5536,-103.176,32.4552,-102.687,1
35,2100,11,-37.4076,3.72043,12.747,-71.2106,13.4646,-71.0257,12.7218,-71.9074,12.1111,-71.3639,12.7736,-70.4102,2
35,2100,12,-21.1348,-2.73368,-15.1456,-49.2443,-14.596,-49.2073,-15.1488,-49.7697,-15.6591,-49.2805,-15.1367,-48.6885,2
35,2100,19,33.5188,-10.1082,46.3185,-150.86,46.8099,-151.34,45.8029,-151.636,45.7678,-150.366,46.7714,-150.177,1
35,2100,23,-34.0838,13.0488,67.389,165.785,67.1965,164.231,66.8124,166.589,67.5711,167.212,68.054,164.838,1
35,2100,24,-26.7046,23.1083,73.3819,-53.8189,73.8785,-52.9875,73.6296,-55.8835,72.8839,-54.48,73.0515,-51.5576,1
35,2100,25,21.266,-11.8929,41.0599,-39.9976,41.4696,-39.6386,41.365,-40.6407,40.6414,-40.3811,40.7858,-39.4072,1
35,2100,30,-13.9615,-15.3355,-86.1236,-17.608,-85.8695,-10.6772,-85.6644,-19.8048,-86.2899,-24.8499,-86.571,-14.5597,2
35,2100,45,-40.2431,-1.89686,48.1891,-90.2394,48.5016,-91.4883,47.4456,-90.2851,47.9135,-89.1786,49.05,-90.2004,2
35,2100,47,38.499,10.7807,29.9644,9.18456,30.7427,9.18253,29.7355,8.32999,29.049,9.19792,30.142,9.95278,3
35,2100,50,21.2028,-5.2164,31.6049,46.1928,32.1573,46.1823,31.5543,45.4763,31.0228,46.1945,31.6522,46.8583,2
35,2100,56,23.8457,4.21484,-7.09145,-103.838,-7.13755,-104.425,-7.6868,-103.724,-7.03775,-103.202,-6.53171,-103.938,1
35,2100,63,-32.0386,22.1137,41.9291,82.1342,42.5413,82.2595,41.9573,81.1617,41.3466,82.0658,41.8614,83.2717,1
35,2100,64,-7.59315,23.794,12.9414,106.421,13.4431,106.482,13.0743,105.895,12.4166,106.385,12.7726,106.986,3
35,2100,69,35.7996,12.8869,-15.2194,-71.6259,-15.3151,-72.3523,-15.8539,-71.3678,-15.093,-70.7841,-14.6369,-71.8372,1
35,2100,73,34.7124,21.2534,61.1095,94.624,61.8911,94.1326,60.7989,93.331,60.1853,95.2254,61.3495,95.8782,2
35,2100,80,-5.7557,22.0362,61.5606,77.9986,61.7716,77.071,61.1358,77.4334,61.3551,78.9708,62.002,78.661,4
35,2100,83,35.7786,-10.3929,-7.05182,-173.328,-6.51104,-173.051,-6.84551,-174.086,-7.64208,-173.652,-7.22187,-172.668,1
35,2100,85,1.55541,24.133,-61.2861,-101.407,-60.8651,-101.98,-61.4917,-102.356,-61.7193,-100.735,-61.0836,-100.393,1
35,2100,88,-35.9059,0.908933,8.09091,7.20559,7.96954,6.50034,7.51319,7.4692,8.20218,7.83006,8.74364,6.90341,1
35,2100,90,30.3106,-14.5367,-13.0383,-128.81,-12.4714,-128.729,-12.9988,-129.569,-13.6413,-128.921,-13.0583,-128.143,1
35,2100,93,36.7811,-2.91715,-40.3636,0.474507,-40.1292,-0.333803,-41.1382,0.373437,-40.6304,1.39092,-39.6861,0.561978,1
35,2100,94,36.5607,13.7603,-15.5226,33.2299,-15.5181,32.4613,-16.208,33.4054,-15.5107,34.1296,-14.898,33.0969,2
35,2100,96,-35.405,-10.0676,37.9226,81.0024,38.0869,80.0069,37.2963,80.9942,37.7657,81.8601,38.6162,80.9867,2
35,2100,97,18.5214,-21.3929,45.3859,128.062,45.7294,127.489,44.9517,127.38,45.019,128.604,45.787,128.665,1
35,2100,99,11.0315,-20.5596,14.7022,-152.627,15.2184,-152.655,14.7643,-153.224,14.1951,-152.623,14.6624,-152.075,1
36,2160,2,32.7567,24.139,40.5775,97.1151,40.1887,96.0988,39.9698,97.6091,41.0568,98.3249,41.1744,96.6955,3
36,2160,3,4.47555,-20.2805,68.3661,123.5,68.3325,121.933,67.7639,123.287,68.3615,125.012,68.9333,123.652,2
36,2160,8,39.9804,-0.444913,-73.2675,-63.6342,-72.4821,-62.9666,-73.3176,-66.9254,-74.1748,-64.5227,-73.1896,-60.8263,1
36,2160,10,38.3902,-13.1329,31.2002,-103.626,31.8493,-103.583,31.0437,-104.651,30.475,-103.706,31.3369,-102.758,2
36,2160,11,-29.0491,-12.2344,10.3995,-70.8036,11.0836,-70.7567,10.3851,-71.3633,9.79225,-70.8555,10.4322,-70.2057,2
36,2160,12,4.04975,-22.0647,-18.1641,-49.6616,-17.6448,-49.6919,-18.081,-50.2272,-18.6613,-49.6558,-18.2197,-49.1295,1
36,2160,16,-38.8708,-2.64669,-5.40928,104.78,-5.35464,103.969,-6.07157,104.935,-5.45412,105.482,-4.65366,104.593,1
36,2160,21,21.8777,-24.1863,-3.85159,151.85,-4.15641,151.428,-4.45279,152.163,-3.57105,152.291,-3.33182,151.555,1
36,2160,23,10.8145,18.9816,69.5009,-179.837,69.344,178.814,69.0377,-179.514,69.6753,-178.375,69.975,179.877,1
36,2160,37,35.9395,5.63543,15.9548,3.80643,16.358,4.34449,16.3733,3.23268,15.4896,3.19585,15.5709,4.3102,5
36,2160,47,34.4866,-13.1878,29.6823,10.3067,30.3093,10.3798,29.6267,9.34823,28.9978,10.1993,29.7363,11.1348,1
36,2160,53,-19.5258,-23.8501,-43.9349,133.694,-43.2755,133.246,-44.1013,132.923,-44.5284,134.07,-43.7318,134.443,1
36,2160,62,-31.469,24.2898,57.4106,37.3796,57.9651,36.885,57.0435,36.1965,56.8984,37.9036,57.805,38.8288,1
36,2160,64,-15.6887,-14.8872,13.0655,106.965,13.6275,107.024,13.1438,106.463,12.5476,106.898,13.0018,107.476,3
36,2160,69,23.4081,22.3373,-10.6704,-70.3617,-10.828,-70.9708,-11.1998,-70.2256,-10.4681,-69.678,-10.1436,-70.465,1
36,2160,79,4.89294,-22.5171,-36.398,-45.1364,-36.6274,-45.7695,-36.9748,-44.981,-36.1981,-44.5222,-35.8662,-45.3062,1
36,2160,80,20.625,-19.0504,59.4581,79.3251,59.7137,78.4602,58.9456,78.6319,59.1726,80.1665,59.9253,79.9396,1
36,2160,94,-29.6326,19.2885,-7.97658,31.2222,-7.89872,30.6185,-8.65238,31.2014,-8.02043,31.7978,-7.19976,31.2666,3
36,2160,95,22.6726,-24.2477,11.6804,56.5924,11.6762,56.03,10.959,56.4926,11.6492,57.1583,12.3161,56.6573,1
36,2160,97,-8.87345,22.6478,47.6875,139.267,48.0668,138.757,47.3766,138.617,47.3105,139.813,48.0017,140,2
37,2220,2,35.8512,-2.45377,40.8598,97.6108,40.6934,96.6812,40.108,98.1213,41.0293,98.6684,41.5183,97.1554,4
37,2220,3,4.32623,-24.2426,70.4837,130.427,70.4978,128.614,69.8705,129.902,70.4254,132.135,71.057,130.864,2
37,2220,10,-37.558,-1.01565,33.7625,-93.4568,34.5267,-93.3725,33.6365,-94.2404,33.0936,-93.5257,33.9062,-92.5631,1
37,2220,20,-24.7401,-11.3929,-33.5737,141.345,-33.9013,140.736,-33.9827,141.703,-33.282,141.898,-33.1508,140.957,2
37,2220,24,-21.963,-8.54046,68.9524,-49.8147,69.4696,-49.1992,69.1148,-51.1132,68.477,-50.3728,68.7816,-48.4641,2
37,2220,25,38.7796,6.90353,31.4895,-40.0808,32.0445,-39.5865,31.7337,-40.8898,30.8386,-40.645,31.2573,-39.3768,1
37,2220,28,-9.44584,-16.2469,-70.2773,0.899268,-69.7671,1.13148,-70.1494,-0.453371,-70.7532,0.629178,-70.378,2.26335,1
37,2220,33,26.8022,-22.4061,21.2733,-172.154,20.8955,-172.571,20.7106,-171.641,21.6376,-171.699,21.7485,-172.62,1
37,2220,37,37.0997,-11.2899,13.9465,3.31556,14.2836,3.85748,14.5244,2.71149,13.5878,2.70128,13.4557,3.83778,6
37,2220,44,34.6163,4.81064,24.5007,-111.47,24.556,-112.21,23.792,-111.35,24.4356,-110.631,25.1379,-111.568,4
37,2220,56,-31.1528,-10.2175,0.988669,-104.911,0.914073,-105.681,0.383856,-104.766,1.0458,-104.231,1.64048,-105.087,1
37,2220,57,-30.6271,-18.0773,28.0289,-81.6005,27.9402,-82.5491,27.4173,-81.4935,28.0829,-80.7754,28.6736,-81.7517,2
37,2220,65,34.058,8.32236,-23.7719,127.756,-23.1316,127.896,-23.787,127.031,-24.503,127.603,-23.7693,128.414,2
37,2220,67,15.8773,-15.0264,-55.8324,-143.602,-55.5428,-144.318,-56.273,-144.242,-56.1348,-142.886,-55.4147,-143.043,1
37,2220,68,-30.4787,-24.1339,-35.7541,-100.959,-35.8105,-102,-36.3322,-100.938,-35.7217,-100.072,-35.1532,-101.031,1
37,2220,69,-37.3015,-12.9742,-7.12005,-75.2501,-7.23459,-76.1107,-7.71928,-75.0331,-7.03169,-74.5151,-6.46194,-75.5153,1
37,2220,71,30.8559,-13.2855,33.0565,-11.1711,32.9415,-11.8798,32.3127,-10.9028,33.1531,-10.4017,33.7055,-11.4242,1
37,2220,72,30.2324,19.4231,62.809,30.3435,62.9801,28.8074,62.1757,30.1459,62.6115,32.1083,63.4019,30.6082,4
37,2220,77,29.0164,-22.5583,-64.995,-165.889,-64.3922,-165.847,-64.9252,-167.895,-65.6207,-166.03,-65.0112,-164.156,1
37,2220,80,-3.80231,-23.401,62.249,85.1666,62.4988,84.1284,61.856,84.4432,61.9906,86.0952,62.6342,85.8342,1
37,2220,84,34.1215,-21.0945,-43.6247,-149.403,-43.0615,-149.166,-43.4177,-150.56,-44.2165,-149.712,-43.772,-148.411,1
37,2220,91,-24.1906,-15.1224,-36.88,-88.0193,-36.2606,-88.2908,-37.0605,-88.6477,-37.4401,-87.7875,-36.6693,-87.3772,1
37,2220,93,38.7594,-3.39149,-36.2896,7.9918,-36.0822,7.17599,-37.1196,7.98347,-36.5303,8.92518,-35.5725,7.99979,1
37,2220,94,-30.5163,-3.86853,-6.8987,31.8999,-6.86853,31.2264,-7.47673,31.971,-6.9266,32.5058,-6.26698,31.8144,6
37,2220,96,33.1709,24.2562,37.7839,97.207,37.9834,96.25,37.1467,97.0752,37.5634,98.3481,38.3771,97.3875,2
37,2220,99,31.3061,-21.3352,8.16264,-149.5,8.7461,-149.428,8.25017,-150.342,7.55114,-149.612,8.10621,-148.777,1
38,2280,0,18.4439,-7.46211,-24.0146,73.1945,-24.2694,72.6474,-24.5596,73.5245,-23.757,73.7659,-23.5093,72.8833,1
38,2280,1,-33.6636,-18.7665,10.6707,77.1678,10.1429,76.3491,10.1422,77.594,11.1022,77.8771,11.2156,76.6757,1
38,2280,2,-37.0616,-2.69641,47.2422,88.6631,46.9346,87.4546,46.6369,89.2937,47.5014,89.726,47.9192,87.9161,2
38,2280,11,-37.9522,15.0273,3.2016,-63.634,3.88021,-63.4079,3.24548,-64.3956,2.58401,-63.8109,3.13376,-62.7339,2
38,2280,28,-33.7609,23.7311,-74.3307,23.6672,-73.7126,23.7444,-74.3724,20.9191,-74.9118,23.7419,-74.2625,26.9175,1
38,2280,30,33.8729,-14.4693,-80.2599,-136.177,-80.8208,-137.173,-80.3356,-131.57,-79.6529,-135.082,-80.1574,-140.1,1
38,2280,45,35.881,1.02384,45.9042,-70.4865,46.2822,-71.2992,45.1882,-70.8445,45.4658,-69.5808,46.535,-70.1542,2
38,2280,54,19.4581,5.17645,-48.2352,-157.519,-48.0443,-158.305,-48.7836,-157.753,-48.4295,-156.67,-47.7132,-157.291,1
38,2280,55,-24.9101,-6.69271,-23.6563,-125.82,-23.6515,-126.537,-24.2277,-125.767,-23.6631,-125.164,-23.0489,-125.887,1
38,2280,59,-29.4735,6.56276,49.1543,23.5087,49.8032,23.3114,48.923,22.5913,48.5582,23.7026,49.3985,24.5437,1
